Performance_ID,Student_ID,Subject_Name,Year,Term,Score,Grade
PERF6006,STD079,Civic Education,SS1,Third Term,91,A1
PERF6007,STD079,Civic Education,SS2,First Term,73,B2
PERF6008,STD079,Civic Education,SS2,Second Term,88,C6
PERF6009,STD079,Civic Education,SS2,Third Term,74,A1
PERF6010,STD079,Civic Education,SS3,First Term,68,D7
PERF6011,STD079,Civic Education,SS3,Second Term,62,D7
PERF6012,STD079,Civic Education,SS3,Third Term,61,C4
PERF6013,STD079,Accounting,SS1,First Term,92,D7
PERF6014,STD079,Accounting,SS1,Second Term,94,E8
PERF6015,STD079,Accounting,SS1,Third Term,99,E8
PERF6016,STD079,Accounting,SS2,First Term,54,C6
PERF6017,STD079,Accounting,SS2,Second Term,61,A1
PERF6018,STD079,Accounting,SS2,Third Term,58,C4
PERF6019,STD079,Accounting,SS3,First Term,42,D7
PERF6020,STD079,Accounting,SS3,Second Term,78,B3
PERF6021,STD079,Accounting,SS3,Third Term,99,C5
PERF6022,STD079,Economics,SS1,First Term,77,A1
PERF6023,STD079,Economics,SS1,Second Term,94,C4
PERF6024,STD079,Economics,SS1,Third Term,47,F9
PERF6025,STD079,Economics,SS2,First Term,56,B3
PERF6026,STD079,Economics,SS2,Second Term,80,C6
PERF6027,STD079,Economics,SS2,Third Term,57,B2
PERF6028,STD079,Economics,SS3,First Term,53,C6
PERF6029,STD079,Economics,SS3,Second Term,72,D7
PERF6030,STD079,Economics,SS3,Third Term,61,D7
PERF6031,STD079,Commerce,SS1,First Term,41,C6
PERF6032,STD079,Commerce,SS1,Second Term,47,A1
PERF6033,STD079,Commerce,SS1,Third Term,55,C5
PERF6034,STD079,Commerce,SS2,First Term,45,B2
PERF6035,STD079,Commerce,SS2,Second Term,70,F9
PERF6036,STD079,Commerce,SS2,Third Term,80,E8
PERF6037,STD079,Commerce,SS3,First Term,59,C5
PERF6038,STD079,Commerce,SS3,Second Term,82,E8
PERF6039,STD079,Commerce,SS3,Third Term,45,C5
PERF6040,STD079,Government,SS1,First Term,51,A1
PERF6041,STD079,Government,SS1,Second Term,62,F9
PERF6042,STD079,Government,SS1,Third Term,50,A1
PERF6043,STD079,Government,SS2,First Term,41,C4
PERF6044,STD079,Government,SS2,Second Term,69,B3
PERF6045,STD079,Government,SS2,Third Term,60,B2
PERF6046,STD079,Government,SS3,First Term,77,A1
PERF6047,STD079,Government,SS3,Second Term,68,E8
PERF6048,STD079,Government,SS3,Third Term,46,A1
PERF6049,STD079,Agricultural Science,SS1,First Term,77,B3
PERF6050,STD079,Agricultural Science,SS1,Second Term,46,B2
PERF6051,STD079,Agricultural Science,SS1,Third Term,98,E8
PERF6052,STD079,Agricultural Science,SS2,First Term,99,E8
PERF6053,STD079,Agricultural Science,SS2,Second Term,47,F9
PERF6054,STD079,Agricultural Science,SS2,Third Term,61,F9
PERF6055,STD079,Agricultural Science,SS3,First Term,78,C5
PERF6056,STD079,Agricultural Science,SS3,Second Term,52,F9
PERF6057,STD079,Agricultural Science,SS3,Third Term,48,C5
PERF6058,STD079,Marketing,SS1,First Term,97,C5
PERF6059,STD079,Marketing,SS1,Second Term,87,F9
PERF6060,STD079,Marketing,SS1,Third Term,76,C4
PERF6061,STD079,Marketing,SS2,First Term,77,B3
PERF6062,STD079,Marketing,SS2,Second Term,51,F9
PERF6063,STD079,Marketing,SS2,Third Term,52,E8
PERF6064,STD079,Marketing,SS3,First Term,73,F9
PERF6065,STD079,Marketing,SS3,Second Term,58,F9
PERF6066,STD079,Marketing,SS3,Third Term,66,F9
PERF6067,STD080,English Studies,SS1,First Term,62,A1
PERF6068,STD080,English Studies,SS1,Second Term,96,F9
PERF6069,STD080,English Studies,SS1,Third Term,77,F9
PERF6070,STD080,English Studies,SS2,First Term,82,B3
PERF6071,STD080,English Studies,SS2,Second Term,48,C4
PERF6072,STD080,English Studies,SS2,Third Term,45,D7
PERF6073,STD080,English Studies,SS3,First Term,79,B2
PERF6074,STD080,English Studies,SS3,Second Term,87,C6
PERF6075,STD080,English Studies,SS3,Third Term,95,E8
PERF6076,STD080,Mathematics,SS1,First Term,83,B3
PERF6077,STD080,Mathematics,SS1,Second Term,81,C5
PERF6078,STD080,Mathematics,SS1,Third Term,91,C4
PERF6079,STD080,Mathematics,SS2,First Term,75,C5
PERF6080,STD080,Mathematics,SS2,Second Term,47,E8
PERF6081,STD080,Mathematics,SS2,Third Term,40,E8
PERF6082,STD080,Mathematics,SS3,First Term,73,C5
PERF6083,STD080,Mathematics,SS3,Second Term,77,E8
PERF6084,STD080,Mathematics,SS3,Third Term,48,C6
PERF6085,STD080,Civic Education,SS1,First Term,100,B2
PERF6086,STD080,Civic Education,SS1,Second Term,62,C5
PERF6087,STD080,Civic Education,SS1,Third Term,54,C6
PERF6088,STD080,Civic Education,SS2,First Term,71,C6
PERF6089,STD080,Civic Education,SS2,Second Term,75,B2
PERF6090,STD080,Civic Education,SS2,Third Term,60,C5
PERF6091,STD080,Civic Education,SS3,First Term,95,D7
PERF6092,STD080,Civic Education,SS3,Second Term,75,C4
PERF6093,STD080,Civic Education,SS3,Third Term,85,E8
PERF6094,STD080,Economics,SS1,First Term,70,B2
PERF6095,STD080,Economics,SS1,Second Term,88,E8
PERF6096,STD080,Economics,SS1,Third Term,73,B3
PERF6097,STD080,Economics,SS2,First Term,75,C5
PERF6098,STD080,Economics,SS2,Second Term,65,F9
PERF6099,STD080,Economics,SS2,Third Term,81,B2
PERF6100,STD080,Economics,SS3,First Term,69,C6
PERF6101,STD080,Economics,SS3,Second Term,84,C4
PERF6102,STD080,Economics,SS3,Third Term,51,B2
PERF6103,STD080,Literature-in-English,SS1,First Term,44,C6
PERF6104,STD080,Literature-in-English,SS1,Second Term,65,C4
PERF6105,STD080,Literature-in-English,SS1,Third Term,83,C6
PERF6106,STD080,Literature-in-English,SS2,First Term,51,C4
PERF6107,STD080,Literature-in-English,SS2,Second Term,58,E8
PERF6108,STD080,Literature-in-English,SS2,Third Term,79,C4
PERF6109,STD080,Literature-in-English,SS3,First Term,44,A1
PERF6110,STD080,Literature-in-English,SS3,Second Term,66,B2
PERF6111,STD080,Literature-in-English,SS3,Third Term,75,C6
PERF6112,STD080,Geography,SS1,First Term,88,C5
PERF6113,STD080,Geography,SS1,Second Term,91,D7
PERF6114,STD080,Geography,SS1,Third Term,68,C5
PERF6115,STD080,Geography,SS2,First Term,86,C6
PERF6116,STD080,Geography,SS2,Second Term,63,B2
PERF6117,STD080,Geography,SS2,Third Term,45,A1
PERF6118,STD080,Geography,SS3,First Term,71,E8
PERF6119,STD080,Geography,SS3,Second Term,66,C5
PERF6120,STD080,Geography,SS3,Third Term,42,B2
PERF6121,STD080,French,SS1,First Term,82,C5
PERF6122,STD080,French,SS1,Second Term,76,B2
PERF6123,STD080,French,SS1,Third Term,85,F9
PERF6124,STD080,French,SS2,First Term,43,C4
PERF6125,STD080,French,SS2,Second Term,77,C6
PERF6126,STD080,French,SS2,Third Term,60,C6
PERF6127,STD080,French,SS3,First Term,88,B2
PERF6128,STD080,French,SS3,Second Term,96,D7
PERF6129,STD080,French,SS3,Third Term,71,E8
PERF6130,STD080,Government,SS1,First Term,44,A1
PERF6131,STD080,Government,SS1,Second Term,52,F9
PERF6132,STD080,Government,SS1,Third Term,55,C6
PERF6133,STD080,Government,SS2,First Term,86,B2
PERF6134,STD080,Government,SS2,Second Term,52,C4
PERF6135,STD080,Government,SS2,Third Term,69,B2
PERF6136,STD080,Government,SS3,First Term,92,E8
PERF6137,STD080,Government,SS3,Second Term,57,E8
PERF6138,STD080,Government,SS3,Third Term,100,E8
PERF6139,STD080,Marketing,SS1,First Term,85,A1
PERF6140,STD080,Marketing,SS1,Second Term,68,C5
PERF6141,STD080,Marketing,SS1,Third Term,96,E8
PERF6142,STD080,Marketing,SS2,First Term,76,B2
PERF6143,STD080,Marketing,SS2,Second Term,46,D7
PERF6144,STD080,Marketing,SS2,Third Term,100,A1
PERF6145,STD080,Marketing,SS3,First Term,40,C6
PERF6146,STD080,Marketing,SS3,Second Term,56,A1
PERF6147,STD080,Marketing,SS3,Third Term,76,B2
PERF6148,STD081,English Studies,SS1,First Term,61,E8
PERF6149,STD081,English Studies,SS1,Second Term,78,F9
PERF6150,STD081,English Studies,SS1,Third Term,55,B2
PERF6151,STD081,English Studies,SS2,First Term,75,C6
PERF6152,STD081,English Studies,SS2,Second Term,84,F9
PERF6153,STD081,English Studies,SS2,Third Term,48,D7
PERF6154,STD081,English Studies,SS3,First Term,100,F9
PERF6155,STD081,English Studies,SS3,Second Term,69,B3
PERF6156,STD081,English Studies,SS3,Third Term,46,C5
PERF6157,STD081,Mathematics,SS1,First Term,95,C4
PERF6158,STD081,Mathematics,SS1,Second Term,56,B2
PERF6159,STD081,Mathematics,SS1,Third Term,78,B2
PERF6160,STD081,Mathematics,SS2,First Term,89,C5
PERF6161,STD081,Mathematics,SS2,Second Term,86,B2
PERF6162,STD081,Mathematics,SS2,Third Term,70,C5
PERF6163,STD081,Mathematics,SS3,First Term,47,E8
PERF6164,STD081,Mathematics,SS3,Second Term,41,B2
PERF6165,STD081,Mathematics,SS3,Third Term,80,A1
PERF6166,STD081,Civic Education,SS1,First Term,46,A1
PERF6167,STD081,Civic Education,SS1,Second Term,100,C5
PERF6168,STD081,Civic Education,SS1,Third Term,64,B3
PERF6169,STD081,Civic Education,SS2,First Term,80,A1
PERF6170,STD081,Civic Education,SS2,Second Term,65,F9
PERF6171,STD081,Civic Education,SS2,Third Term,92,B2
PERF6172,STD081,Civic Education,SS3,First Term,56,F9
PERF6173,STD081,Civic Education,SS3,Second Term,84,F9
PERF6174,STD081,Civic Education,SS3,Third Term,79,E8
PERF6175,STD081,Commerce,SS1,First Term,46,C4
PERF6176,STD081,Commerce,SS1,Second Term,50,C6
PERF6177,STD081,Commerce,SS1,Third Term,71,B3
PERF6178,STD081,Commerce,SS2,First Term,97,A1
PERF6179,STD081,Commerce,SS2,Second Term,76,A1
PERF6180,STD081,Commerce,SS2,Third Term,68,A1
PERF6181,STD081,Commerce,SS3,First Term,47,A1
PERF6182,STD081,Commerce,SS3,Second Term,52,B3
PERF6183,STD081,Commerce,SS3,Third Term,95,C5
PERF6184,STD081,Economics,SS1,First Term,82,A1
PERF6185,STD081,Economics,SS1,Second Term,67,B2
PERF6186,STD081,Economics,SS1,Third Term,88,C5
PERF6187,STD081,Economics,SS2,First Term,71,D7
PERF6188,STD081,Economics,SS2,Second Term,93,B3
PERF6189,STD081,Economics,SS2,Third Term,87,D7
PERF6190,STD081,Economics,SS3,First Term,90,F9
PERF6191,STD081,Economics,SS3,Second Term,95,A1
PERF6192,STD081,Economics,SS3,Third Term,46,E8
PERF6193,STD081,Geography,SS1,First Term,97,C6
PERF6194,STD081,Geography,SS1,Second Term,62,D7
PERF6195,STD081,Geography,SS1,Third Term,92,A1
PERF6196,STD081,Geography,SS2,First Term,87,E8
PERF6197,STD081,Geography,SS2,Second Term,65,E8
PERF6198,STD081,Geography,SS2,Third Term,99,C6
PERF6199,STD081,Geography,SS3,First Term,87,C5
PERF6200,STD081,Geography,SS3,Second Term,51,B3
PERF6201,STD081,Geography,SS3,Third Term,92,C4
PERF6202,STD081,Government,SS1,First Term,93,B3
PERF6203,STD081,Government,SS1,Second Term,47,B2
PERF6204,STD081,Government,SS1,Third Term,73,C4
PERF6205,STD081,Government,SS2,First Term,75,E8
PERF6206,STD081,Government,SS2,Second Term,67,F9
PERF6207,STD081,Government,SS2,Third Term,89,C6
PERF6208,STD081,Government,SS3,First Term,45,D7
PERF6209,STD081,Government,SS3,Second Term,58,C6
PERF6210,STD081,Government,SS3,Third Term,87,B3
PERF6211,STD081,Garment Making,SS1,First Term,98,A1
PERF6212,STD081,Garment Making,SS1,Second Term,69,E8
PERF6213,STD081,Garment Making,SS1,Third Term,98,C5
PERF6214,STD081,Garment Making,SS2,First Term,53,C6
PERF6215,STD081,Garment Making,SS2,Second Term,81,E8
PERF6216,STD081,Garment Making,SS2,Third Term,54,D7
PERF6217,STD081,Garment Making,SS3,First Term,85,E8
PERF6218,STD081,Garment Making,SS3,Second Term,57,C5
PERF6219,STD081,Garment Making,SS3,Third Term,86,C4
PERF6220,STD082,English Studies,SS1,First Term,83,E8
PERF6221,STD082,English Studies,SS1,Second Term,99,B2
PERF6222,STD082,English Studies,SS1,Third Term,56,B2
PERF6223,STD082,English Studies,SS2,First Term,51,C4
PERF6224,STD082,English Studies,SS2,Second Term,85,D7
PERF6225,STD082,English Studies,SS2,Third Term,88,C6
PERF6226,STD082,English Studies,SS3,First Term,68,E8
PERF6227,STD082,English Studies,SS3,Second Term,44,C4
PERF6228,STD082,English Studies,SS3,Third Term,86,E8
PERF6229,STD082,Mathematics,SS1,First Term,40,B2
PERF6230,STD082,Mathematics,SS1,Second Term,54,E8
PERF6231,STD082,Mathematics,SS1,Third Term,61,D7
PERF6232,STD082,Mathematics,SS2,First Term,65,C5
PERF6233,STD082,Mathematics,SS2,Second Term,43,B3
PERF6234,STD082,Mathematics,SS2,Third Term,53,D7
PERF6235,STD082,Mathematics,SS3,First Term,47,D7
PERF6236,STD082,Mathematics,SS3,Second Term,73,B3
PERF6237,STD082,Mathematics,SS3,Third Term,50,C5
PERF6238,STD082,Civic Education,SS1,First Term,91,F9
PERF6239,STD082,Civic Education,SS1,Second Term,50,C6
PERF6240,STD082,Civic Education,SS1,Third Term,44,E8
PERF6241,STD082,Civic Education,SS2,First Term,40,E8
PERF6242,STD082,Civic Education,SS2,Second Term,55,B3
PERF6243,STD082,Civic Education,SS2,Third Term,92,B2
PERF6244,STD082,Civic Education,SS3,First Term,88,A1
PERF6245,STD082,Civic Education,SS3,Second Term,43,D7
PERF6246,STD082,Civic Education,SS3,Third Term,85,A1
PERF6247,STD082,Commerce,SS1,First Term,94,F9
PERF6248,STD082,Commerce,SS1,Second Term,49,C5
PERF6249,STD082,Commerce,SS1,Third Term,94,D7
PERF6250,STD082,Commerce,SS2,First Term,75,B2
PERF6251,STD082,Commerce,SS2,Second Term,75,E8
PERF6252,STD082,Commerce,SS2,Third Term,63,D7
PERF6253,STD082,Commerce,SS3,First Term,70,A1
PERF6254,STD082,Commerce,SS3,Second Term,57,D7
PERF6255,STD082,Commerce,SS3,Third Term,62,C4
PERF6256,STD082,Further Mathematics,SS1,First Term,47,D7
PERF6257,STD082,Further Mathematics,SS1,Second Term,82,C5
PERF6258,STD082,Further Mathematics,SS1,Third Term,94,D7
PERF6259,STD082,Further Mathematics,SS2,First Term,95,A1
PERF6260,STD082,Further Mathematics,SS2,Second Term,92,A1
PERF6261,STD082,Further Mathematics,SS2,Third Term,66,B2
PERF6262,STD082,Further Mathematics,SS3,First Term,81,C6
PERF6263,STD082,Further Mathematics,SS3,Second Term,64,B2
PERF6264,STD082,Further Mathematics,SS3,Third Term,62,C4
PERF6265,STD082,Geography,SS1,First Term,99,D7
PERF6266,STD082,Geography,SS1,Second Term,61,C5
PERF6267,STD082,Geography,SS1,Third Term,86,C6
PERF6268,STD082,Geography,SS2,First Term,48,C4
PERF6269,STD082,Geography,SS2,Second Term,57,C6
PERF6270,STD082,Geography,SS2,Third Term,98,C6
PERF6271,STD082,Geography,SS3,First Term,69,C5
PERF6272,STD082,Geography,SS3,Second Term,98,C6
PERF6273,STD082,Geography,SS3,Third Term,57,E8
PERF6274,STD082,Accounting,SS1,First Term,58,C4
PERF6275,STD082,Accounting,SS1,Second Term,97,E8
PERF6276,STD082,Accounting,SS1,Third Term,75,C5
PERF6277,STD082,Accounting,SS2,First Term,56,C6
PERF6278,STD082,Accounting,SS2,Second Term,84,B3
PERF6279,STD082,Accounting,SS2,Third Term,78,F9
PERF6280,STD082,Accounting,SS3,First Term,74,B3
PERF6281,STD082,Accounting,SS3,Second Term,63,C6
PERF6282,STD082,Accounting,SS3,Third Term,81,A1
PERF6283,STD082,Garment Making,SS1,First Term,90,C4
PERF6284,STD082,Garment Making,SS1,Second Term,67,C5
PERF6285,STD082,Garment Making,SS1,Third Term,51,B2
PERF6286,STD082,Garment Making,SS2,First Term,85,E8
PERF6287,STD082,Garment Making,SS2,Second Term,95,C5
PERF6288,STD082,Garment Making,SS2,Third Term,49,C5
PERF6289,STD082,Garment Making,SS3,First Term,40,D7
PERF6290,STD082,Garment Making,SS3,Second Term,60,C4
PERF6291,STD082,Garment Making,SS3,Third Term,42,C4
PERF6292,STD083,English Studies,SS1,First Term,80,E8
PERF6293,STD083,English Studies,SS1,Second Term,77,E8
PERF6294,STD083,English Studies,SS1,Third Term,58,F9
PERF6295,STD083,English Studies,SS2,First Term,51,D7
PERF6296,STD083,English Studies,SS2,Second Term,50,D7
PERF6297,STD083,English Studies,SS2,Third Term,56,C4
PERF6298,STD083,English Studies,SS3,First Term,47,C6
PERF6299,STD083,English Studies,SS3,Second Term,51,C4
PERF6300,STD083,English Studies,SS3,Third Term,54,F9
PERF6301,STD083,Mathematics,SS1,First Term,63,C5
PERF6302,STD083,Mathematics,SS1,Second Term,82,F9
PERF6303,STD083,Mathematics,SS1,Third Term,87,F9
PERF6304,STD083,Mathematics,SS2,First Term,90,C6
PERF6305,STD083,Mathematics,SS2,Second Term,81,D7
PERF6306,STD083,Mathematics,SS2,Third Term,100,B3
PERF6307,STD083,Mathematics,SS3,First Term,62,C4
PERF6308,STD083,Mathematics,SS3,Second Term,82,C5
PERF6309,STD083,Mathematics,SS3,Third Term,93,B3
PERF6310,STD083,Civic Education,SS1,First Term,80,D7
PERF6311,STD083,Civic Education,SS1,Second Term,48,A1
PERF6312,STD083,Civic Education,SS1,Third Term,78,A1
PERF6313,STD083,Civic Education,SS2,First Term,96,F9
PERF6314,STD083,Civic Education,SS2,Second Term,61,C4
PERF6315,STD083,Civic Education,SS2,Third Term,63,D7
PERF6316,STD083,Civic Education,SS3,First Term,50,D7
PERF6317,STD083,Civic Education,SS3,Second Term,70,B3
PERF6318,STD083,Civic Education,SS3,Third Term,70,C6
PERF6319,STD083,Chemistry,SS1,First Term,52,D7
PERF6320,STD083,Chemistry,SS1,Second Term,77,D7
PERF6321,STD083,Chemistry,SS1,Third Term,100,A1
PERF6322,STD083,Chemistry,SS2,First Term,59,E8
PERF6323,STD083,Chemistry,SS2,Second Term,44,C5
PERF6324,STD083,Chemistry,SS2,Third Term,59,B2
PERF6325,STD083,Chemistry,SS3,First Term,89,C5
PERF6326,STD083,Chemistry,SS3,Second Term,71,C6
PERF6327,STD083,Chemistry,SS3,Third Term,93,B2
PERF6328,STD083,Economics,SS1,First Term,78,C5
PERF6329,STD083,Economics,SS1,Second Term,45,F9
PERF6330,STD083,Economics,SS1,Third Term,54,D7
PERF6331,STD083,Economics,SS2,First Term,71,C4
PERF6332,STD083,Economics,SS2,Second Term,51,D7
PERF6333,STD083,Economics,SS2,Third Term,55,E8
PERF6334,STD083,Economics,SS3,First Term,70,A1
PERF6335,STD083,Economics,SS3,Second Term,58,C6
PERF6336,STD083,Economics,SS3,Third Term,81,E8
PERF6337,STD083,Further Mathematics,SS1,First Term,87,B3
PERF6338,STD083,Further Mathematics,SS1,Second Term,78,B3
PERF6339,STD083,Further Mathematics,SS1,Third Term,81,C6
PERF6340,STD083,Further Mathematics,SS2,First Term,60,B3
PERF6341,STD083,Further Mathematics,SS2,Second Term,68,B3
PERF6342,STD083,Further Mathematics,SS2,Third Term,96,A1
PERF6343,STD083,Further Mathematics,SS3,First Term,46,B3
PERF6344,STD083,Further Mathematics,SS3,Second Term,82,C4
PERF6345,STD083,Further Mathematics,SS3,Third Term,57,F9
PERF6346,STD083,Geography,SS1,First Term,55,B2
PERF6347,STD083,Geography,SS1,Second Term,59,D7
PERF6348,STD083,Geography,SS1,Third Term,70,C4
PERF6349,STD083,Geography,SS2,First Term,85,E8
PERF6350,STD083,Geography,SS2,Second Term,41,C5
PERF6351,STD083,Geography,SS2,Third Term,99,D7
PERF6352,STD083,Geography,SS3,First Term,66,C5
PERF6353,STD083,Geography,SS3,Second Term,87,C5
PERF6354,STD083,Geography,SS3,Third Term,86,F9
PERF6355,STD083,Technical Drawing,SS1,First Term,55,B2
PERF6356,STD083,Technical Drawing,SS1,Second Term,56,C4
PERF6357,STD083,Technical Drawing,SS1,Third Term,77,B3
PERF6358,STD083,Technical Drawing,SS2,First Term,62,C4
PERF6359,STD083,Technical Drawing,SS2,Second Term,59,C6
PERF6360,STD083,Technical Drawing,SS2,Third Term,90,D7
PERF6361,STD083,Technical Drawing,SS3,First Term,72,C4
PERF6362,STD083,Technical Drawing,SS3,Second Term,74,B2
PERF6363,STD083,Technical Drawing,SS3,Third Term,91,C6
PERF6364,STD083,Data Processing,SS1,First Term,74,B2
PERF6365,STD083,Data Processing,SS1,Second Term,78,C5
PERF6366,STD083,Data Processing,SS1,Third Term,53,C4
PERF6367,STD083,Data Processing,SS2,First Term,99,E8
PERF6368,STD083,Data Processing,SS2,Second Term,43,C4
PERF6369,STD083,Data Processing,SS2,Third Term,73,B3
PERF6370,STD083,Data Processing,SS3,First Term,51,B3
PERF6371,STD083,Data Processing,SS3,Second Term,77,E8
PERF6372,STD083,Data Processing,SS3,Third Term,50,A1
PERF6373,STD084,English Studies,SS1,First Term,94,A1
PERF6374,STD084,English Studies,SS1,Second Term,71,C5
PERF6375,STD084,English Studies,SS1,Third Term,79,C5
PERF6376,STD084,English Studies,SS2,First Term,85,D7
PERF6377,STD084,English Studies,SS2,Second Term,61,E8
PERF6378,STD084,English Studies,SS2,Third Term,100,C4
PERF6379,STD084,English Studies,SS3,First Term,63,B2
PERF6380,STD084,English Studies,SS3,Second Term,84,B2
PERF6381,STD084,English Studies,SS3,Third Term,45,E8
PERF6382,STD084,Mathematics,SS1,First Term,44,C6
PERF6383,STD084,Mathematics,SS1,Second Term,73,B2
PERF6384,STD084,Mathematics,SS1,Third Term,98,C6
PERF6385,STD084,Mathematics,SS2,First Term,62,B2
PERF6386,STD084,Mathematics,SS2,Second Term,65,A1
PERF6387,STD084,Mathematics,SS2,Third Term,62,C4
PERF6388,STD084,Mathematics,SS3,First Term,97,C4
PERF6389,STD084,Mathematics,SS3,Second Term,47,C5
PERF6390,STD084,Mathematics,SS3,Third Term,67,B2
PERF6391,STD084,Civic Education,SS1,First Term,97,F9
PERF6392,STD084,Civic Education,SS1,Second Term,80,F9
PERF6393,STD084,Civic Education,SS1,Third Term,74,A1
PERF6394,STD084,Civic Education,SS2,First Term,88,B3
PERF6395,STD084,Civic Education,SS2,Second Term,55,C4
PERF6396,STD084,Civic Education,SS2,Third Term,46,E8
PERF6397,STD084,Civic Education,SS3,First Term,77,A1
PERF6398,STD084,Civic Education,SS3,Second Term,94,F9
PERF6399,STD084,Civic Education,SS3,Third Term,49,F9
